date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:34	325706/325706	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-4f84a%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-04.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-04.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-grid.html)
15:30:34	133491/133491	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-20973%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-05.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-05.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-grid.html)
15:30:35	495558/495558	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-78fc6%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-06.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-06.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-grid.html)
15:30:35	478979/478979	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-74f03%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-07.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-07.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-grid.html)
15:30:35	423823/423823	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-6778f%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-08.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-shoe-08.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-grid.html)
15:30:35	311826/311826	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-4c212%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-1.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-1.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:36	559891/559891	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-88b13%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-2.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-2.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:36	154230/154230	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-25a76%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-3.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-3.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:36	476853/476853	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-746b5%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-4.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-4.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:37	364438/364438	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-58f96%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-5.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-5.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:37	435179/435179	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-6a3eb%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-6.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-6.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:37	375013/375013	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-5b8e5%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-7.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-7.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:37	319407/319407	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-4dfaf%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-8.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-8.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:37	171914/171914	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-29f8a%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-9.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/ecommerce-img-9.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/products.html)
15:30:38	159495/159495	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-26f07%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-1.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-1.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-single.html)
15:30:38	181934/181934	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-2c6ae%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-2.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-2.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-single.html)
15:30:38	162896/162896	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-27c50%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-3.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-3.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-single.html)
15:30:38	156407/156407	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-262f7%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-4.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-4.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-single.html)
15:30:39	167778/167778	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-28f62%22	https://codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-5.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/ecommerce/product-slide-5.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/ecommerce/product-single.html)
15:30:39	371/371	---M--	200	added ('OK')	image/png	etag:%2262d676ff-173%22	https://codescandy.com/geeks-bootstrap-5/assets/images/png/dot-move.png	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/png/dot-move.png	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/chat-app.html)
15:30:40	22886/22886	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-5966%22	https://codescandy.com/geeks-bootstrap-5/assets/images/avatar/avatar-21.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/avatar/avatar-21.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/chat-app.html)
15:30:40	175046/175046	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-2abc6%22	https://codescandy.com/geeks-bootstrap-5/assets/images/blog/blogpost-1.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/blog/blogpost-1.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/task-kanban.html)
15:30:41	67480/67480	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-10798%22	https://codescandy.com/geeks-bootstrap-5/pages/dashboard/mail-draft.html	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/pages/dashboard/mail-draft.html	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/mail.html)
15:30:41	75479/75479	---MCZ	200	added ('OK')	text/html	etag:W/%2262d67702-126d7%22	https://codescandy.com/geeks-bootstrap-5/pages/dashboard/mail-details.html	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/pages/dashboard/mail-details.html	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/mail.html)
15:30:42	209043/209043	---M--	200	added ('OK')	image/jpeg	etag:%2262d67700-33093%22	https://codescandy.com/geeks-bootstrap-5/assets/images/background/profile-bg.jpg	D:/My%20Web%20Sites/display-template/codescandy.com/geeks-bootstrap-5/assets/images/background/profile-bg.jpg	(from https://codescandy.com/geeks-bootstrap-5/pages/dashboard/mail-details.html)
